,HCPCS_CODE,HCPCS_DESCRIPTION,HCPCS_ASC_EXCLUDED,HCPCS_ASC_EXCLUDED_DT,HCPCS_GROUP,HCPCS_GROUP_BEGIN_DT,HCPCS_GROUP_END_DT,ADDED_TO_FILE_DATE,LAST_EDIT_DATE,USER_ID
1504,28295,Correction hallux valgus,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1505,28296,Correction hallux valgus,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1506,28297,Correction hallux valgus,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1507,28298,Correction hallux valgus,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1508,28299,Correction hallux valgus,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1509,28300,Incision of heel bone,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1510,28302,Incision of ankle bone,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1511,28304,Incision of midfoot bones,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1512,28305,Incise/graft midfoot bones,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1513,28306,Incision of metatarsal,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1514,28307,Incision of metatarsal,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1515,28308,Incision of metatarsal,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1516,28309,Incision of metatarsals,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1517,28310,Revision of big toe,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1518,28312,Revision of toe,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1519,28313,Repair deformity of toe,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1520,28315,Removal of sesamoid bone,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1521,28320,Repair of foot bones,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1522,28322,Repair of metatarsals,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1523,28340,Resect enlarged toe tissue,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1524,28341,Resect enlarged toe,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1525,28344,Repair extra toe(s),N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1526,28345,Repair webbed toe(s),N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1527,28400,Treatment of heel fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1528,28405,Treatment of heel fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1529,28406,Treatment of heel fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1530,28415,Treat heel fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1531,28420,Treat/graft heel fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1532,28430,Treatment of ankle fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1533,28435,Treatment of ankle fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1534,28436,Treatment of ankle fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1535,28445,Treat ankle fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1536,28446,Osteochondral talus autogrft,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1537,28450,Treat midfoot fracture each,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1538,28455,Treat midfoot fracture each,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1539,28456,Treat midfoot fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1540,28465,Treat midfoot fracture each,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1541,28470,Treat metatarsal fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1542,28475,Treat metatarsal fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1543,28476,Treat metatarsal fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1544,28485,Treat metatarsal fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1545,28490,Treat big toe fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1546,28495,Treat big toe fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1547,28496,Treat big toe fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1548,28505,Treat big toe fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1549,28510,Treatment of toe fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1550,28515,Treatment of toe fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1551,28525,Treat toe fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1552,28530,Treat sesamoid bone fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1553,28531,Treat sesamoid bone fracture,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1554,28540,Treat foot dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1555,28545,Treat foot dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1556,28546,Treat foot dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1557,28555,Repair foot dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1558,28570,Treat foot dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1559,28575,Treat foot dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1560,28576,Treat foot dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1561,28585,Repair foot dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1562,28600,Treat foot dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1563,28605,Treat foot dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1564,28606,Treat foot dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1565,28615,Repair foot dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1566,28630,Treat toe dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1567,28635,Treat toe dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1568,28636,Treat toe dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1569,28645,Repair toe dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1570,28660,Treat toe dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1571,28665,Treat toe dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1572,28666,Treat toe dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1573,28675,Repair of toe dislocation,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1574,28705,Fusion of foot bones,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1575,28715,Fusion of foot bones,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1576,28725,Fusion of foot bones,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1577,28730,Fusion of foot bones,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1578,28735,Fusion of foot bones,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1579,28737,Revision of foot bones,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1580,28740,Fusion of foot bones,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1581,28750,Fusion of big toe joint,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1582,28755,Fusion of big toe joint,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1583,28760,Fusion of big toe joint,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1584,28810,Amputation toe & metatarsal,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1585,28820,Amputation of toe,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1586,28825,Partial amputation of toe,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1587,28890,Hi enrgy eswt plantar fascia,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1588,29000,Application of body cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1589,29010,Application of body cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1590,29015,Application of body cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1591,29035,Application of body cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1592,29040,Application of body cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1593,29044,Application of body cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1594,29046,Application of body cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1595,29049,Application of figure eight,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1596,29055,Application of shoulder cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1597,29058,Application of shoulder cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1598,29065,Application of long arm cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1599,29075,Application of forearm cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1600,29085,Apply hand/wrist cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1601,29086,Apply finger cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1602,29105,Apply long arm splint,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1603,29125,Apply forearm splint,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1604,29126,Apply forearm splint,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1605,29130,Application of finger splint,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1606,29131,Application of finger splint,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1607,29200,Strapping of chest,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1608,29240,Strapping of shoulder,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1609,29260,Strapping of elbow or wrist,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1610,29280,Strapping of hand or finger,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1611,29305,Application of hip cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1612,29325,Application of hip casts,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1613,29345,Application of long leg cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1614,29355,Application of long leg cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1615,29358,Apply long leg cast brace,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1616,29365,Application of long leg cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1617,29405,Apply short leg cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1618,29425,Apply short leg cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1619,29435,Apply short leg cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1620,29440,Addition of walker to cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1621,29445,Apply rigid leg cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1622,29450,Application of leg cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1623,29505,Application long leg splint,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1624,29515,Application lower leg splint,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1625,29520,Strapping of hip,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1626,29530,Strapping of knee,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1627,29540,Strapping of ankle and/or ft,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1628,29550,Strapping of toes,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1629,29580,Application of paste boot,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1630,29581,Apply multlay comprs lwr leg,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1631,29584,Appl multlay comprs arm/hand,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1632,29700,Removal/revision of cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1633,29705,Removal/revision of cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1634,29710,Removal/revision of cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1635,29720,Repair of body cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1636,29730,Windowing of cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1637,29740,Wedging of cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1638,29750,Wedging of clubfoot cast,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1639,29800,Jaw arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1640,29804,Jaw arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1641,29805,Shoulder arthroscopy dx,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1642,29806,Shoulder arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1643,29807,Shoulder arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1644,29819,Shoulder arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1645,29820,Shoulder arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1646,29821,Shoulder arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1647,29822,Shoulder arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1648,29823,Shoulder arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1649,29824,Shoulder arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1650,29825,Shoulder arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1651,29826,Shoulder arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1652,29827,Arthroscop rotator cuff repr,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1653,29828,Arthroscopy biceps tenodesis,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1654,29830,Elbow arthroscopy,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1655,29834,Elbow arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1656,29835,Elbow arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1657,29836,Elbow arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1658,29837,Elbow arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1659,29838,Elbow arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1660,29840,Wrist arthroscopy,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1661,29843,Wrist arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1662,29844,Wrist arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1663,29845,Wrist arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1664,29846,Wrist arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1665,29847,Wrist arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1666,29848,Wrist endoscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1667,29850,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1668,29851,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1669,29855,Tibial arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1670,29856,Tibial arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1671,29860,Hip arthroscopy dx,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1672,29861,Hip arthro w/fb removal,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1673,29862,Hip arthr0 w/debridement,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1674,29863,Hip arthr0 w/synovectomy,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1675,29866,Autgrft implnt knee w/scope,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1676,29867,Allgrft implnt knee w/scope,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1677,29870,Knee arthroscopy dx,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1678,29871,Knee arthroscopy/drainage,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1679,29873,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1680,29874,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1681,29875,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1682,29876,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1683,29877,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1684,29879,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1685,29880,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1686,29881,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1687,29882,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1688,29883,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1689,29884,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1690,29885,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1691,29886,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1692,29887,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1693,29888,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1694,29889,Knee arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1695,29891,Ankle arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1696,29892,Ankle arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1697,29893,Scope plantar fasciotomy,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1698,29894,Ankle arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1699,29895,Ankle arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1700,29897,Ankle arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1701,29898,Ankle arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1702,29899,Ankle arthroscopy/surgery,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
1703,29900,Mcp joint arthroscopy dx,N,,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data from CMS
